Id,OwnerId,IsDeleted,Name,CreatedDate,CreatedById,LastModifiedDate,LastModifiedById,SystemModstamp,LastViewedDate,LastReferencedDate,Broker_Status__c,Broker_Tier__c,Employment_Status_Borrower_2__c,Employment_Status__c,Mortgage_Position__c,Mortgage_Purpose__c,Occupancy_Type__c,Property_Type__c,Stage__c,Amount__c,Client_Risk_Rating__c,Credit_Score_Borrower_2__c,Credit_Score__c,Current_Term_In_Months__c,Global_Debt_Servicing_Ratio__c,Interest_Rate__c,Loan_Id__c,Loan_To_Value__c,Self_Employed__c,Total_Debt_Servicing_Ratio__c
a00QL00000DNi9kYAD,005QL00000BrRBpYAN,,Loan-0000002351,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Commissions,Pension,3,Purchase Rent to Own,Rent To Own,Apartment High Rise,Approved,685820,4,815,499,3,98,6.4,a006g000002FD7QAAW,58,,98.5
a00QL00000DNi9lYAD,005QL00000BrRBpYAN,,Loan-0000002352,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Hourly,Pension,3,Purchase Rent to Own,Owner,Apartment Low Rise,Declined,1214036,2,850,531,15,36.9,5.82,a006g000002FD7RAAW,35,,65.2
a00QL00000DNi9mYAD,005QL00000BrRBpYAN,,Loan-0000002353,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Commissions,Salary,3,Purchase,Rent To Own,Apartment Low Rise,Declined,534096,3,757,795,38,22.4,4.76,a006g000002FD7SAAW,80,,79.6
a00QL00000DNi9nYAD,005QL00000BrRBpYAN,,Loan-0000002354,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Key Account,Salary,Self-employed,2,Refinance for Debt Consolidation,Rent To Own,Semi-detached,Approved,1246039,4,716,482,25,61.3,7.2,a006g000002FD7TAAW,47,1,92.7
a00QL00000DNi9oYAD,005QL00000BrRBpYAN,,Loan-0000002355,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Salary,Self-employed,1,Refinance,Rent To Own,Row,Declined,228635,4,427,829,16,95.8,9.24,a006g000002FD7UAAW,61,1,99.9
a00QL00000DNi9pYAD,005QL00000BrRBpYAN,,Loan-0000002356,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Contract,Pension,2,Equity Takeout,Rent To Own,Row,Declined,233273,4,708,447,22,36.7,6.3,a006g000002FD7VAAW,31,,64.7
a00QL00000DNi9qYAD,005QL00000BrRBpYAN,,Loan-0000002357,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Key Account,Contract,Contract,1,Equity Takeout,Rent To Own,Apartment Low Rise,Approved,988435,6,895,720,26,41.5,9.36,a006g000002FD7WAAW,61,,49.2
a00QL00000DNi9rYAD,005QL00000BrRBpYAN,,Loan-0000002358,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Pension,Pension,1,Purchase,Rental,Apartment High Rise,Declined,1460015,4,456,639,35,22.1,4.46,a006g000002FD7XAAW,24,,24.4
a00QL00000DNi9sYAD,005QL00000BrRBpYAN,,Loan-0000002359,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Salary,Hourly,3,Refinance,Rental,Row,Declined,956761,5,719,709,9,92.7,7.98,a006g000002FD7YAAW,77,,95.3
a00QL00000DNi9tYAD,005QL00000BrRBpYAN,,Loan-0000002360,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Other,Contract,1,Purchase Rent to Own,Owner,Apartment High Rise,Declined,842018,4,656,600,40,99.5,9.23,a006g000002FD7ZAAW,17,,100
a00QL00000DNi9uYAD,005QL00000BrRBpYAN,,Loan-0000002361,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Key Account,Hourly,Self-employed,1,Refinance for Debt Consolidation,Owner,Row,Approved,437097,4,578,515,3,58.3,7.7,a006g000002FD7aAAG,71,1,71.2
a00QL00000DNi9vYAD,005QL00000BrRBpYAN,,Loan-0000002362,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Pension,Commissions,2,Refinance,Owner,Row,Approved,1167169,4,725,473,59,18.8,6.16,a006g000002FD7bAAG,54,,59.9
a00QL00000DNi9wYAD,005QL00000BrRBpYAN,,Loan-0000002363,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Hourly,Salary,1,Equity Takeout,Owner,Semi-detached,Declined,1291628,4,688,823,21,46,7.12,a006g000002FD7cAAG,24,,83.4
a00QL00000DNi9xYAD,005QL00000BrRBpYAN,,Loan-0000002364,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Hourly,Pension,3,Refinance for Debt Consolidation,Owner,Semi-detached,Declined,391890,4,658,802,14,96,4.43,a006g000002FD7dAAG,52,,98.4
a00QL00000DNi9yYAD,005QL00000BrRBpYAN,,Loan-0000002365,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Salary,Hourly,2,Purchase Rent to Own,Rental,Single,Declined,1454231,3,410,475,46,93.9,9.42,a006g000002FD7eAAG,9,,96
a00QL00000DNi9zYAD,005QL00000BrRBpYAN,,Loan-0000002366,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Other,Pension,1,Purchase Rent to Own,Rental,Apartment Low Rise,Declined,1022344,3,508,663,37,10.1,9.66,a006g000002FD7fAAG,50,,97
a00QL00000DNiA0YAL,005QL00000BrRBpYAN,,Loan-0000002367,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Hourly,Other,3,Equity Takeout,Rental,Single,Declined,815759,2,878,689,41,7.5,6.41,a006g000002FD7gAAG,39,,59.4
a00QL00000DNiA1YAL,005QL00000BrRBpYAN,,Loan-0000002368,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Salary,Self-employed,3,Purchase Rent to Own,Owner,Apartment High Rise,Declined,530776,5,897,648,47,52.5,6.58,a006g000002FD7hAAG,35,1,76.7
a00QL00000DNiA2YAL,005QL00000BrRBpYAN,,Loan-0000002369,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Commissions,Other,1,Equity Takeout,Rental,Semi-detached,Declined,494749,3,618,505,23,46.4,8.59,a006g000002FD7iAAG,8,,69.1
a00QL00000DNiA3YAL,005QL00000BrRBpYAN,,Loan-0000002370,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Other,Contract,1,Refinance for Debt Consolidation,Rental,Apartment Low Rise,Declined,864799,4,418,842,41,19.2,7.79,a006g000002FD7jAAG,54,,47.5
a00QL00000DNiA4YAL,005QL00000BrRBpYAN,,Loan-0000002371,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Commissions,Salary,2,Refinance,Owner,Apartment High Rise,Declined,1343255,4,515,623,1,31.8,6.04,a006g000002FD7kAAG,68,,99.6
a00QL00000DNiA5YAL,005QL00000BrRBpYAN,,Loan-0000002372,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Deactivated,Non Key Account,Self-employed,Hourly,1,Equity Takeout,Rent To Own,Apartment Low Rise,Declined,443585,4,678,852,14,47.8,4.48,a006g000002FD7lAAG,11,,98.1
a00QL00000DNiA6YAL,005QL00000BrRBpYAN,,Loan-0000002373,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Hourly,Commissions,3,Purchase Rent to Own,Rent To Own,Semi-detached,Declined,846627,4,503,793,37,29.4,7.36,a006g000002FD7mAAG,43,,95.7
a00QL00000DNiA7YAL,005QL00000BrRBpYAN,,Loan-0000002374,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Self-employed,Salary,2,Purchase,Rent To Own,Apartment Low Rise,Declined,1177288,3,558,688,10,85.2,7.52,a006g000002FD7nAAG,22,,86.5
a00QL00000DNiA8YAL,005QL00000BrRBpYAN,,Loan-0000002375,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Deactivated,Non Key Account,Pension,Salary,2,Purchase,Rent To Own,Apartment Low Rise,Declined,458245,2,647,515,28,53.7,4.92,a006g000002FD7oAAG,38,,83.5
a00QL00000DNiA9YAL,005QL00000BrRBpYAN,,Loan-0000002376,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Commissions,Salary,1,Refinance,Rental,Apartment Low Rise,Declined,255662,3,608,880,49,63.9,6.55,a006g000002FD7pAAG,64,,64.6
a00QL00000DNiAAYA1,005QL00000BrRBpYAN,,Loan-0000002377,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Other,Hourly,1,Purchase Rent to Own,Owner,Single,Declined,825387,2,729,528,26,46.1,9.18,a006g000002FD7qAAG,79,,75
a00QL00000DNiABYA1,005QL00000BrRBpYAN,,Loan-0000002378,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Salary,Contract,3,Purchase Rent to Own,Rental,Apartment Low Rise,Declined,1425138,3,702,612,14,17.9,8,a006g000002FD7rAAG,11,,23.7
a00QL00000DNiACYA1,005QL00000BrRBpYAN,,Loan-0000002379,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Hourly,Hourly,3,Purchase Rent to Own,Owner,Apartment Low Rise,Declined,280091,5,622,759,20,28.6,9.91,a006g000002FD7sAAG,11,,77.1
a00QL00000DNiADYA1,005QL00000BrRBpYAN,,Loan-0000002380,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Contract,Contract,3,Equity Takeout,Rent To Own,Apartment High Rise,Declined,490361,3,804,895,46,30.6,9.7,a006g000002FD7tAAG,43,,52.3
a00QL00000DNiAEYA1,005QL00000BrRBpYAN,,Loan-0000002381,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Pension,Pension,1,Refinance for Debt Consolidation,Rent To Own,Row,Approved,1317511,3,610,786,10,65.4,6.7,a006g000002FD7uAAG,10,,84.3
a00QL00000DNiAFYA1,005QL00000BrRBpYAN,,Loan-0000002382,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Salary,Pension,3,Refinance for Debt Consolidation,Owner,Apartment Low Rise,Declined,1251531,3,868,851,42,69.2,8.22,a006g000002FD7vAAG,27,,98.4
a00QL00000DNiAGYA1,005QL00000BrRBpYAN,,Loan-0000002383,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Pension,Pension,3,Refinance,Rent To Own,Apartment Low Rise,Approved,802156,2,878,779,43,79.6,4.05,a006g000002FD7wAAG,9,,95.4
a00QL00000DNiAHYA1,005QL00000BrRBpYAN,,Loan-0000002384,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Salary,Other,3,Refinance,Owner,Row,Declined,1121322,3,480,589,17,87.4,6.87,a006g000002FD7xAAG,19,,90.3
a00QL00000DNiAIYA1,005QL00000BrRBpYAN,,Loan-0000002385,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Key Account,Salary,Hourly,2,Purchase,Rent To Own,Semi-detached,Declined,1426930,4,670,832,48,38.3,6.48,a006g000002FD7yAAG,66,,52.2
a00QL00000DNiAJYA1,005QL00000BrRBpYAN,,Loan-0000002386,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Key Account,Contract,Salary,1,Refinance for Debt Consolidation,Owner,Apartment Low Rise,Approved,788579,3,437,852,0,4.9,9.79,a006g000002FD7zAAG,14,,76.5
a00QL00000DNiAKYA1,005QL00000BrRBpYAN,,Loan-0000002387,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Hourly,Commissions,3,Equity Takeout,Owner,Semi-detached,Declined,1407846,5,617,724,8,18.5,4.91,a006g000002FD80AAG,6,,78
a00QL00000DNiALYA1,005QL00000BrRBpYAN,,Loan-0000002388,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Commissions,Contract,1,Purchase,Owner,Semi-detached,Approved,627792,3,447,652,27,71.7,6.15,a006g000002FD81AAG,55,,91.7
a00QL00000DNiAMYA1,005QL00000BrRBpYAN,,Loan-0000002389,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Commissions,Contract,3,Equity Takeout,Owner,Apartment High Rise,Declined,794981,3,868,753,56,95.8,9.33,a006g000002FD82AAG,73,,99.3
a00QL00000DNiANYA1,005QL00000BrRBpYAN,,Loan-0000002390,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Other,Self-employed,2,Purchase Rent to Own,Owner,Row,Declined,145913,3,661,529,55,86.5,6.4,a006g000002FD83AAG,32,1,98.4
a00QL00000DNiAOYA1,005QL00000BrRBpYAN,,Loan-0000002391,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Contract,Self-employed,3,Purchase Rent to Own,Rent To Own,Single,Declined,1493178,3,598,524,36,11,5.94,a006g000002FD84AAG,58,1,71.2
a00QL00000DNiAPYA1,005QL00000BrRBpYAN,,Loan-0000002392,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Hourly,Hourly,2,Refinance for Debt Consolidation,Rental,Apartment Low Rise,Approved,947803,3,594,712,7,30.1,9.02,a006g000002FD85AAG,71,,55.3
a00QL00000DNiAQYA1,005QL00000BrRBpYAN,,Loan-0000002393,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Hourly,Hourly,3,Refinance for Debt Consolidation,Rental,Single,Declined,549159,5,524,899,39,98.6,9.8,a006g000002FD86AAG,53,,99.8
a00QL00000DNiARYA1,005QL00000BrRBpYAN,,Loan-0000002394,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Other,Hourly,3,Purchase Rent to Own,Rent To Own,Row,Declined,1459451,4,450,523,2,48.6,8.1,a006g000002FD87AAG,51,,94.7
a00QL00000DNiASYA1,005QL00000BrRBpYAN,,Loan-0000002395,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Self-employed,Commissions,3,Purchase Rent to Own,Rent To Own,Semi-detached,Declined,319475,5,854,636,22,38.6,7.19,a006g000002FD88AAG,12,,62
a00QL00000DNiATYA1,005QL00000BrRBpYAN,,Loan-0000002396,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Commissions,Hourly,3,Purchase,Owner,Single,Declined,529345,4,631,741,15,41.6,9.98,a006g000002FD89AAG,52,,44.7
a00QL00000DNiAUYA1,005QL00000BrRBpYAN,,Loan-0000002397,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Key Account,Other,Self-employed,1,Purchase Rent to Own,Owner,Apartment High Rise,Declined,989731,3,592,795,20,65.6,5.17,a006g000002FD8AAAW,71,1,98.7
a00QL00000DNiAVYA1,005QL00000BrRBpYAN,,Loan-0000002398,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Watch List,Non Key Account,Commissions,Hourly,1,Refinance,Rent To Own,Semi-detached,Declined,122587,2,533,768,8,87.9,5,a006g000002FD8BAAW,61,,97.3
a00QL00000DNiAWYA1,005QL00000BrRBpYAN,,Loan-0000002399,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:31.000+0000,,,Approved,Non Key Account,Contract,Commissions,1,Purchase Rent to Own,Owner,Apartment Low Rise,Declined,1082888,4,834,424,45,68.7,5.01,a006g000002FD8CAAW,37,,77.5
a00QL00000DNiAXYA1,005QL00000BrRBpYAN,,Loan-0000002400,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Hourly,Contract,2,Equity Takeout,Rental,Single,Declined,1403669,5,456,524,56,35.3,5.37,a006g000002FD8DAAW,80,,63.3
a00QL00000DNiAYYA1,005QL00000BrRBpYAN,,Loan-0000002401,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Deactivated,Non Key Account,Hourly,Self-employed,1,Equity Takeout,Rent To Own,Row,Declined,845712,4,552,758,24,98.3,6.74,a006g000002FD8EAAW,56,1,99.7
a00QL00000DNiAZYA1,005QL00000BrRBpYAN,,Loan-0000002402,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Approved,Key Account,Other,Self-employed,1,Equity Takeout,Rent To Own,Row,Declined,380542,4,646,793,44,66.5,4.68,a006g000002FD8FAAW,16,1,88.2
a00QL00000DNiAaYAL,005QL00000BrRBpYAN,,Loan-0000002403,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Approved,Non Key Account,Commissions,Commissions,2,Refinance for Debt Consolidation,Owner,Row,Approved,919243,4,528,749,46,82.3,9.74,a006g000002FD8GAAW,21,,99.3
a00QL00000DNiAbYAL,005QL00000BrRBpYAN,,Loan-0000002404,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Approved,Non Key Account,Commissions,Salary,1,Refinance for Debt Consolidation,Owner,Apartment High Rise,Declined,747622,3,626,418,9,84.2,4.65,a006g000002FD8HAAW,54,,89.4
a00QL00000DNiAcYAL,005QL00000BrRBpYAN,,Loan-0000002405,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Non Key Account,Hourly,Contract,3,Purchase,Rental,Apartment Low Rise,Declined,422938,4,829,628,40,26.3,4.68,a006g000002FD8IAAW,79,,79.2
a00QL00000DNiAdYAL,005QL00000BrRBpYAN,,Loan-0000002406,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Non Key Account,Contract,Salary,1,Refinance for Debt Consolidation,Owner,Apartment Low Rise,Declined,1345633,3,575,781,48,63,7.05,a006g000002FD8JAAW,49,,75.4
a00QL00000DNiAeYAL,005QL00000BrRBpYAN,,Loan-0000002407,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Salary,Other,2,Equity Takeout,Rent To Own,Single,Declined,763367,3,806,455,32,23,5.69,a006g000002FD8KAAW,38,,53.9
a00QL00000DNiAfYAL,005QL00000BrRBpYAN,,Loan-0000002408,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Approved,Key Account,Pension,Other,1,Equity Takeout,Rental,Semi-detached,Declined,1163470,5,568,754,1,56.4,9.75,a006g000002FD8LAAW,14,,86.7
a00QL00000DNiAgYAL,005QL00000BrRBpYAN,,Loan-0000002409,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Contract,Pension,2,Purchase,Rental,Apartment Low Rise,Declined,626903,4,753,602,44,47.5,4.69,a006g000002FD8MAAW,58,,74.2
a00QL00000DNiAhYAL,005QL00000BrRBpYAN,,Loan-0000002410,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Deactivated,Non Key Account,Contract,Pension,1,Purchase,Rental,Apartment High Rise,Declined,287264,3,470,558,36,2.9,8.58,a006g000002FD8NAAW,59,,48
a00QL00000DNiAiYAL,005QL00000BrRBpYAN,,Loan-0000002411,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Approved,Key Account,Contract,Pension,3,Equity Takeout,Rental,Apartment High Rise,Declined,651292,3,796,594,25,27.6,4.9,a006g000002FD8OAAW,57,,34.9
a00QL00000DNiAjYAL,005QL00000BrRBpYAN,,Loan-0000002412,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Self-employed,Hourly,2,Refinance for Debt Consolidation,Rent To Own,Apartment Low Rise,Approved,684891,4,767,861,46,9.6,4.77,a006g000002FD8PAAW,42,,80.7
a00QL00000DNiAkYAL,005QL00000BrRBpYAN,,Loan-0000002413,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Pension,Salary,1,Equity Takeout,Rental,Apartment High Rise,Declined,1071778,2,726,822,58,2.3,4.29,a006g000002FD8QAAW,70,,86.3
a00QL00000DNiAlYAL,005QL00000BrRBpYAN,,Loan-0000002414,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Non Key Account,Other,Hourly,1,Purchase Rent to Own,Rent To Own,Row,Declined,764966,3,492,810,58,34.9,6.66,a006g000002FD8RAAW,76,,52.4
a00QL00000DNiAmYAL,005QL00000BrRBpYAN,,Loan-0000002415,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,005QL00000BrRBpYAN,2024-10-14T04:01:32.000+0000,,,Watch List,Key Account,Salary,Contract,2,Purchase,Rent To Own,Apartment Low Rise,Declined,791899,5,772,812,2,68.1,7.23,a006g000002FD8SAAW,23,,75
